CustomerID,Gender,Age,Region,SubscriptionType,TenureMonths,MonthlyCharges,TotalCharges,PaymentMethod,SupportTickets,ContractType,Churn
CUST11236,Male,22,East,Standard,31,99.35,763.61,Debit Card,3,Month-to-Month,No
CUST11237,Female,18,West,Standard,68,28.56,5484.06,UPI,6,Month-to-Month,Yes
CUST11238,Male,30,East,Premium,52,38.35,5472.87,UPI,5,Month-to-Month,No
CUST11239,Male,38,South,Basic,7,95.84,5385.73,Bank Transfer,7,Month-to-Month,No
CUST11240,Male,43,East,Standard,22,22.2,7544.44,Bank Transfer,8,Month-to-Month,Yes
CUST11241,Female,67,South,Standard,56,101.69,6602.39,Debit Card,5,Month-to-Month,No
CUST11242,Male,62,East,Standard,58,21.39,431.58,UPI,6,Month-to-Month,Yes
CUST11243,Male,38,North,Basic,64,85.71,3821.55,Debit Card,3,Month-to-Month,Yes
CUST11244,Male,35,West,Standard,12,56.51,3243.83,Bank Transfer,1,Month-to-Month,No
CUST11245,Female,54,South,Basic,7,81.15,2550.16,Bank Transfer,8,Month-to-Month,Yes
CUST11246,Female,62,East,Basic,55,89.6,3665.56,Bank Transfer,8,Month-to-Month,No
CUST11247,Female,49,West,Standard,62,54.25,3135.13,Debit Card,3,One Year,Yes
CUST11248,Female,53,East,Standard,55,30.8,3515.44,UPI,2,One Year,Yes
CUST11249,Female,34,West,Standard,36,26.96,7836.17,Credit Card,9,One Year,No
CUST11250,Male,52,West,Premium,24,78.89,800.2,UPI,5,Month-to-Month,No
CUST11251,Female,66,East,Basic,44,72.07,7385.62,Debit Card,2,Month-to-Month,Yes
CUST11252,Female,28,South,Basic,17,94.22,3893.87,Bank Transfer,0,One Year,No
CUST11253,Female,38,South,Standard,2,70.97,5027.56,Credit Card,3,Month-to-Month,No
CUST11254,Male,69,North,Basic,13,62.24,6658.45,Debit Card,0,One Year,No
CUST11255,Female,43,West,Basic,31,59.81,2947.66,Bank Transfer,1,Month-to-Month,Yes
CUST11256,Female,21,North,Basic,28,22.64,3500.33,Debit Card,2,Month-to-Month,No
CUST11257,Male,51,North,Basic,60,53.56,3335.2,Credit Card,7,One Year,No
CUST11258,Female,69,East,Premium,27,117.6,3060.38,Bank Transfer,9,Month-to-Month,Yes
CUST11259,Male,65,East,Basic,15,107.36,7411.68,UPI,3,Month-to-Month,No
CUST11260,Male,35,East,Standard,33,52.94,6648.55,Debit Card,3,Month-to-Month,No
CUST11261,Male,57,West,Basic,20,78.78,961.1,Credit Card,9,Month-to-Month,No
CUST11262,Male,52,East,Standard,42,104.73,954.17,UPI,8,Month-to-Month,No
CUST11263,Male,58,East,Basic,12,64.13,3480.17,Credit Card,6,Month-to-Month,No
CUST11264,Female,46,West,Standard,23,21.8,879.39,Debit Card,1,One Year,No
CUST11265,Male,69,West,Standard,14,27.45,4990.84,Credit Card,2,One Year,No
CUST11266,Male,46,South,Basic,25,71.04,1235.16,Bank Transfer,3,Month-to-Month,No
CUST11267,Female,55,East,Standard,31,116.94,4226.75,Credit Card,3,Two Year,No
CUST11268,Male,59,East,Basic,54,89.32,157.04,Debit Card,9,Month-to-Month,No
CUST11269,Female,38,East,Standard,5,27.09,2601.11,Bank Transfer,7,Month-to-Month,No
CUST11270,Female,59,South,Basic,13,38.94,5449.81,Credit Card,9,One Year,No
CUST11271,Female,30,East,Premium,28,97.13,3923.91,Credit Card,9,One Year,Yes
CUST11272,Male,66,South,Basic,43,104.14,7828.33,Bank Transfer,5,One Year,No
CUST11273,Male,58,North,Standard,47,81.77,7005.42,UPI,2,Month-to-Month,No
CUST11274,Male,34,South,Basic,71,84.44,2936.66,UPI,8,Month-to-Month,No
CUST11275,Female,26,North,Basic,38,22.83,459.34,Bank Transfer,9,Two Year,No
CUST11276,Male,58,East,Standard,67,102.85,6780.45,Credit Card,7,Month-to-Month,No
CUST11277,Male,18,North,Premium,62,98.83,7298.75,UPI,8,One Year,Yes
CUST11278,Male,19,South,Basic,39,45.9,6582.96,Bank Transfer,4,Month-to-Month,No
CUST11279,Female,65,West,Basic,37,90.87,1110.8,Debit Card,2,One Year,No
CUST11280,Female,46,North,Basic,8,41.49,7983.53,Credit Card,3,Month-to-Month,No
CUST11281,Male,50,North,Basic,52,24.03,2142.82,Debit Card,4,Month-to-Month,No
CUST11282,Male,27,East,Basic,33,40.11,5821.22,Credit Card,8,Month-to-Month,No
CUST11283,Male,67,South,Standard,42,37.86,7273.48,UPI,8,One Year,No
CUST11284,Male,57,North,Basic,27,53.77,1961.93,Debit Card,2,One Year,No
CUST11285,Female,38,North,Basic,8,61.84,7275.24,Debit Card,6,Month-to-Month,No
CUST11286,Female,45,North,Standard,23,70.85,2544.9,Bank Transfer,5,One Year,No
CUST11287,Female,28,North,Basic,64,67.68,7813.66,UPI,3,Month-to-Month,No
CUST11288,Female,51,West,Basic,20,47.07,2321.95,UPI,4,Month-to-Month,Yes
CUST11289,Male,25,South,Basic,16,22.92,7632.14,Credit Card,9,Month-to-Month,No
CUST11290,Male,39,East,Standard,17,80.51,523.0,Bank Transfer,1,Month-to-Month,No
CUST11291,Male,25,East,Basic,19,59.57,5703.25,Bank Transfer,6,Month-to-Month,No
CUST11292,Female,66,West,Standard,8,49.87,4303.68,Credit Card,3,Month-to-Month,Yes
CUST11293,Male,32,South,Basic,38,106.69,3875.23,Debit Card,1,One Year,No
CUST11294,Female,34,North,Standard,38,94.67,1865.61,Credit Card,5,One Year,No
CUST11295,Female,40,West,Basic,53,105.78,5674.21,Credit Card,1,One Year,No
CUST11296,Male,41,South,Standard,31,69.5,1607.39,Credit Card,9,Month-to-Month,Yes
CUST11297,Male,62,North,Premium,44,33.09,4467.45,Bank Transfer,1,Two Year,No
CUST11298,Male,36,West,Standard,60,89.62,2100.64,Credit Card,6,One Year,Yes
CUST11299,Female,22,South,Basic,17,40.61,7649.41,Credit Card,0,Month-to-Month,No
CUST11300,Male,49,East,Basic,39,64.12,326.19,Credit Card,6,One Year,No
CUST11301,Female,61,East,Basic,42,26.5,1677.85,UPI,9,Month-to-Month,No
CUST11302,Male,18,South,Basic,48,102.53,2014.25,Debit Card,4,Month-to-Month,No
CUST11303,Female,40,East,Basic,12,32.59,3371.14,Debit Card,0,Month-to-Month,No
CUST11304,Female,54,South,Standard,18,110.31,1938.57,Debit Card,5,Month-to-Month,No
CUST11305,Male,25,North,Basic,6,106.42,3981.66,Debit Card,6,Two Year,No
CUST11306,Female,30,South,Standard,43,66.46,6992.48,Bank Transfer,0,Month-to-Month,No
CUST11307,Female,25,North,Standard,35,94.44,5725.3,Bank Transfer,8,Month-to-Month,No
CUST11308,Male,40,West,Standard,54,81.94,4681.7,Credit Card,6,Two Year,No
CUST11309,Female,60,South,Basic,62,100.31,803.13,Bank Transfer,0,Two Year,Yes
CUST11310,Male,18,West,Premium,69,63.18,5582.54,Debit Card,2,One Year,No
CUST11311,Female,62,East,Basic,16,98.58,1414.67,UPI,4,Month-to-Month,No
CUST11312,Male,68,North,Standard,8,66.25,6312.3,Credit Card,3,Month-to-Month,Yes
CUST11313,Male,41,South,Standard,31,114.1,2075.45,Credit Card,1,One Year,No
CUST11314,Female,52,West,Standard,10,68.64,3394.68,Debit Card,0,Month-to-Month,No
CUST11315,Female,41,North,Standard,56,66.26,2868.71,Debit Card,3,Month-to-Month,No
CUST11316,Female,34,North,Basic,70,98.51,6884.63,Debit Card,6,Month-to-Month,Yes
CUST11317,Female,22,East,Basic,20,102.16,1099.7,Bank Transfer,3,Month-to-Month,No
CUST11318,Female,37,East,Standard,5,75.45,4568.59,Credit Card,8,Month-to-Month,No
CUST11319,Male,38,North,Basic,23,37.98,1222.29,Debit Card,7,Month-to-Month,No
CUST11320,Female,57,North,Premium,9,66.78,5667.89,UPI,7,Month-to-Month,No
CUST11321,Male,48,South,Basic,58,116.81,7250.12,Credit Card,4,Month-to-Month,Yes
CUST11322,Male,63,North,Basic,59,95.3,3533.4,Credit Card,0,Month-to-Month,No
CUST11323,Female,53,South,Basic,54,101.12,3955.93,Bank Transfer,8,Month-to-Month,No
CUST11324,Male,28,North,Basic,46,23.28,7426.64,Credit Card,1,One Year,No
CUST11325,Male,69,East,Standard,22,66.79,4215.83,Debit Card,5,One Year,No
CUST11326,Male,32,South,Standard,64,84.66,3952.03,Debit Card,9,Month-to-Month,No
CUST11327,Male,36,West,Standard,8,103.0,4668.8,UPI,4,Month-to-Month,Yes
CUST11328,Female,24,East,Premium,20,24.93,5544.91,Credit Card,9,Month-to-Month,No
CUST11329,Male,68,South,Premium,51,105.24,944.38,Credit Card,7,Month-to-Month,Yes
CUST11330,Female,45,South,Premium,39,74.84,6586.77,Bank Transfer,2,Month-to-Month,No
CUST11331,Female,68,West,Basic,37,39.73,3540.49,Debit Card,5,Month-to-Month,No
CUST11332,Male,60,South,Standard,50,51.73,671.55,UPI,5,One Year,No
CUST11333,Female,22,North,Basic,34,48.19,6310.84,Debit Card,9,One Year,Yes
CUST11334,Female,22,West,Basic,33,73.09,3077.9,Credit Card,2,Month-to-Month,Yes
CUST11335,Female,47,East,Standard,31,25.17,892.9,Credit Card,6,Month-to-Month,No
CUST11336,Male,49,East,Basic,54,35.85,5106.85,UPI,3,One Year,No
CUST11337,Female,25,North,Basic,44,101.27,7053.04,Credit Card,4,Month-to-Month,No
CUST11338,Female,27,East,Basic,34,33.26,7113.25,UPI,8,One Year,No
CUST11339,Female,55,South,Basic,71,43.34,7665.54,UPI,5,Month-to-Month,No
CUST11340,Male,64,South,Premium,62,65.34,6954.87,Debit Card,9,One Year,No
CUST11341,Female,49,North,Basic,23,71.71,116.91,UPI,3,Two Year,Yes
CUST11342,Male,65,East,Basic,46,96.36,3103.91,Credit Card,7,Two Year,No
CUST11343,Male,45,East,Standard,56,64.73,6566.49,Bank Transfer,8,Month-to-Month,No
CUST11344,Male,34,North,Basic,7,98.99,2993.4,Bank Transfer,9,Month-to-Month,No
CUST11345,Male,48,West,Premium,61,81.83,4852.23,Credit Card,4,Month-to-Month,No
CUST11346,Male,25,East,Basic,3,31.31,4889.9,Bank Transfer,1,Two Year,Yes
CUST11347,Male,57,West,Standard,38,35.63,2983.7,Bank Transfer,5,Month-to-Month,No
CUST11348,Female,42,East,Standard,34,63.7,7245.34,UPI,7,Month-to-Month,Yes
CUST11349,Male,26,East,Premium,44,59.69,4075.5,Bank Transfer,4,Month-to-Month,No
CUST11350,Female,19,East,Standard,30,94.35,3771.8,Bank Transfer,0,Month-to-Month,No
CUST11351,Female,32,East,Premium,17,78.07,7980.36,Bank Transfer,7,Month-to-Month,No
CUST11352,Male,67,South,Basic,59,58.81,3998.65,Debit Card,8,Month-to-Month,Yes
CUST11353,Female,20,West,Basic,10,37.08,1509.35,Credit Card,0,Month-to-Month,Yes
CUST11354,Female,66,West,Basic,18,42.68,4153.25,UPI,7,Month-to-Month,Yes
CUST11355,Female,53,East,Premium,45,77.55,6530.73,Bank Transfer,9,Two Year,No
CUST11356,Female,21,East,Basic,59,62.34,6237.2,Credit Card,1,One Year,Yes
CUST11357,Male,31,West,Basic,62,71.49,6329.8,Bank Transfer,3,One Year,No
CUST11358,Female,58,South,Basic,59,37.07,5693.39,Debit Card,1,Month-to-Month,No
CUST11359,Male,58,North,Basic,49,86.29,2108.32,Debit Card,1,One Year,No
CUST11360,Female,42,North,Basic,63,105.25,6910.46,Bank Transfer,9,Month-to-Month,No
CUST11361,Female,67,West,Premium,32,45.79,7158.2,Bank Transfer,2,Month-to-Month,Yes
CUST11362,Male,27,East,Standard,10,69.15,1633.81,Bank Transfer,7,Month-to-Month,No
CUST11363,Female,38,East,Standard,11,117.55,1130.6,Debit Card,3,Month-to-Month,No
CUST11364,Female,53,South,Standard,70,53.32,7807.28,Debit Card,6,Month-to-Month,Yes
CUST11365,Female,29,North,Basic,62,79.5,6959.76,Credit Card,9,Two Year,Yes
CUST11366,Male,44,South,Basic,47,29.02,7156.57,UPI,2,Month-to-Month,No
CUST11367,Female,57,North,Basic,34,80.6,7102.37,UPI,9,Month-to-Month,No
CUST11368,Male,19,West,Basic,17,28.96,4379.33,Debit Card,2,Month-to-Month,Yes
CUST11369,Female,30,North,Standard,54,115.92,5206.57,UPI,1,Month-to-Month,No
CUST11370,Male,49,South,Basic,40,91.57,4408.37,Bank Transfer,5,Month-to-Month,No
CUST11371,Male,48,South,Basic,19,98.82,504.53,Credit Card,5,Month-to-Month,Yes
CUST11372,Female,33,South,Standard,67,90.41,5989.47,Debit Card,0,One Year,No
CUST11373,Female,49,West,Premium,53,78.97,4092.12,Debit Card,6,Month-to-Month,No
CUST11374,Male,49,North,Premium,64,64.99,5216.9,UPI,3,Month-to-Month,No
CUST11375,Male,51,North,Premium,47,105.84,4070.85,Bank Transfer,2,One Year,No
CUST11376,Female,28,South,Standard,6,115.68,3985.31,Credit Card,7,Two Year,Yes
CUST11377,Male,27,North,Basic,16,69.9,1457.13,UPI,1,One Year,Yes
CUST11378,Female,32,East,Standard,18,113.15,2301.84,Debit Card,8,One Year,No
CUST11379,Female,34,East,Basic,52,78.33,1354.94,Debit Card,7,Month-to-Month,No
CUST11380,Female,57,East,Standard,48,73.84,1645.76,UPI,7,Month-to-Month,No
CUST11381,Female,35,North,Standard,43,65.45,7786.52,Bank Transfer,2,One Year,No
CUST11382,Male,26,West,Basic,39,40.93,1309.6,Credit Card,3,Two Year,No
CUST11383,Female,42,West,Standard,49,20.37,2227.24,Credit Card,1,Month-to-Month,No
CUST11384,Male,57,West,Premium,12,44.15,4765.66,Credit Card,1,Month-to-Month,No
CUST11385,Female,31,West,Basic,10,70.97,4920.41,Credit Card,3,One Year,No
CUST11386,Male,42,East,Premium,71,58.0,1316.4,Bank Transfer,5,Month-to-Month,No
CUST11387,Female,67,East,Basic,55,64.85,6370.37,Debit Card,4,Month-to-Month,Yes
CUST11388,Male,39,South,Standard,1,118.06,6303.1,Debit Card,0,Month-to-Month,No
CUST11389,Male,69,North,Standard,49,55.03,1974.81,Credit Card,9,One Year,No
CUST11390,Female,47,North,Standard,36,65.22,2380.46,Credit Card,0,Two Year,No
CUST11391,Female,37,West,Premium,21,33.35,7510.1,Credit Card,5,Month-to-Month,No
CUST11392,Female,38,East,Premium,37,24.8,6622.8,UPI,2,Month-to-Month,No
CUST11393,Female,61,West,Standard,24,97.54,5612.6,UPI,2,Month-to-Month,No
CUST11394,Male,49,South,Basic,55,77.07,749.64,Debit Card,6,Month-to-Month,Yes
CUST11395,Female,68,North,Premium,25,96.07,3404.29,Debit Card,0,Month-to-Month,No
CUST11396,Male,63,North,Basic,7,34.99,4518.48,Credit Card,0,Month-to-Month,Yes
CUST11397,Male,66,West,Premium,71,77.18,1580.55,UPI,9,Month-to-Month,No
CUST11398,Female,38,South,Basic,71,45.36,3640.99,Bank Transfer,2,One Year,Yes
CUST11399,Male,52,North,Basic,24,42.81,4848.1,UPI,7,One Year,No
CUST11400,Male,49,South,Standard,11,21.15,2686.28,Debit Card,0,Month-to-Month,No
CUST11401,Male,47,South,Basic,12,33.03,6269.46,UPI,9,Month-to-Month,No
CUST11402,Male,56,West,Basic,35,50.93,6739.55,Debit Card,3,Two Year,No
CUST11403,Female,66,East,Basic,63,31.69,2656.51,Credit Card,8,Month-to-Month,No
CUST11404,Female,29,West,Basic,68,118.59,6725.39,Bank Transfer,3,One Year,No
CUST11405,Female,58,East,Basic,57,50.86,918.25,Credit Card,9,Month-to-Month,Yes
CUST11406,Female,64,South,Basic,13,33.03,6718.06,Credit Card,7,One Year,No
CUST11407,Male,35,East,Standard,23,39.91,1306.73,Bank Transfer,6,One Year,No
CUST11408,Male,38,South,Basic,39,78.77,755.12,Bank Transfer,2,One Year,No
CUST11409,Female,30,North,Standard,12,26.4,5170.03,Bank Transfer,6,Two Year,No
CUST11410,Female,38,North,Basic,34,106.24,3828.31,Debit Card,6,Two Year,Yes
CUST11411,Female,25,North,Premium,71,116.15,7272.34,Credit Card,9,Month-to-Month,No
CUST11412,Male,63,West,Premium,31,44.67,2969.19,Debit Card,2,Month-to-Month,No
CUST11413,Female,57,West,Basic,62,65.01,2368.5,Bank Transfer,1,Month-to-Month,Yes
CUST11414,Female,63,South,Standard,13,22.21,4055.81,Debit Card,8,One Year,No
CUST11415,Female,24,North,Premium,31,84.07,3701.97,Bank Transfer,0,One Year,No
CUST11416,Male,40,West,Premium,2,61.39,2820.98,UPI,6,Month-to-Month,No
CUST11417,Male,61,North,Standard,15,47.01,5580.56,Bank Transfer,3,Month-to-Month,No
CUST11418,Male,49,West,Basic,57,40.68,6100.54,Credit Card,1,One Year,No
CUST11419,Male,28,East,Standard,34,85.4,6838.57,Credit Card,1,Month-to-Month,Yes
CUST11420,Male,39,East,Standard,68,61.62,7785.57,Credit Card,7,Month-to-Month,No
CUST11421,Male,39,North,Standard,29,37.97,2206.58,Debit Card,6,One Year,No
CUST11422,Male,60,South,Basic,66,88.91,5757.14,Credit Card,6,Month-to-Month,No
CUST11423,Male,42,West,Premium,16,76.51,3214.64,Bank Transfer,4,Month-to-Month,No
CUST11424,Female,39,West,Premium,39,105.87,5448.95,UPI,9,Month-to-Month,No
CUST11425,Female,45,East,Basic,37,31.75,3860.26,Credit Card,7,Month-to-Month,No
CUST11426,Male,46,East,Basic,21,98.57,7950.81,Debit Card,1,Month-to-Month,No
CUST11427,Male,30,South,Basic,44,87.35,5858.33,UPI,1,Month-to-Month,No
CUST11428,Female,35,South,Premium,19,31.5,7624.68,Credit Card,4,Month-to-Month,No
CUST11429,Male,19,South,Standard,71,89.48,6696.26,Credit Card,0,Month-to-Month,No
CUST11430,Male,46,North,Standard,8,64.15,7232.92,UPI,5,Month-to-Month,No
CUST11431,Male,38,East,Standard,66,114.5,6533.91,Credit Card,3,Month-to-Month,No
CUST11432,Female,32,North,Standard,41,34.16,3727.36,Debit Card,5,Two Year,No
CUST11433,Female,69,East,Basic,70,84.28,2089.13,Bank Transfer,6,Month-to-Month,Yes
CUST11434,Female,44,East,Standard,61,58.2,3025.53,Bank Transfer,2,Two Year,No
CUST11435,Female,67,West,Standard,26,115.68,259.87,UPI,7,One Year,No
CUST11436,Female,48,East,Premium,71,53.0,4239.55,Bank Transfer,6,Month-to-Month,No
CUST11437,Male,32,East,Premium,70,116.22,4089.96,Credit Card,0,One Year,Yes
CUST11438,Female,68,North,Premium,29,110.15,4249.48,Credit Card,5,Month-to-Month,No
CUST11439,Male,40,East,Standard,66,47.04,7794.85,Debit Card,6,One Year,No
CUST11440,Male,41,North,Standard,19,100.35,7300.49,Bank Transfer,3,Month-to-Month,No
CUST11441,Female,61,South,Standard,68,119.56,1377.53,UPI,1,One Year,No
CUST11442,Female,30,East,Premium,58,45.27,3014.17,Credit Card,9,Month-to-Month,No
CUST11443,Male,39,East,Basic,70,63.68,3449.25,UPI,8,One Year,Yes
CUST11444,Male,60,North,Basic,57,72.02,2948.21,Credit Card,6,Month-to-Month,No
CUST11445,Male,54,South,Basic,37,49.49,6408.12,Credit Card,0,Two Year,No
CUST11446,Female,50,West,Standard,61,21.53,4239.9,Debit Card,7,Month-to-Month,No
CUST11447,Female,20,South,Basic,30,42.01,4619.59,Bank Transfer,2,One Year,No
CUST11448,Female,36,North,Basic,71,48.19,6838.81,Debit Card,3,Month-to-Month,No
CUST11449,Female,40,South,Basic,25,64.36,6466.83,Bank Transfer,4,Month-to-Month,No
CUST11450,Female,46,North,Basic,65,37.11,1144.47,UPI,0,One Year,No
CUST11451,Male,47,North,Premium,6,107.33,5739.93,Bank Transfer,5,Two Year,No
CUST11452,Female,56,West,Basic,18,90.49,3539.95,UPI,9,Month-to-Month,No
CUST11453,Male,61,East,Standard,10,28.52,2427.73,Credit Card,5,Two Year,No
CUST11454,Male,64,North,Standard,11,85.01,495.15,UPI,1,One Year,No
CUST11455,Male,42,North,Premium,65,85.37,3949.27,UPI,9,One Year,No
CUST11456,Female,54,West,Basic,65,115.62,2907.95,Credit Card,5,Month-to-Month,Yes
CUST11457,Female,64,North,Premium,52,20.3,2086.95,UPI,7,Month-to-Month,Yes
CUST11458,Female,25,East,Standard,67,44.79,5587.91,UPI,5,Two Year,No
CUST11459,Male,59,West,Premium,31,112.78,6178.93,Credit Card,3,Month-to-Month,No
CUST11460,Male,33,East,Premium,17,113.21,2033.84,Credit Card,3,Month-to-Month,No
CUST11461,Male,25,East,Basic,55,92.06,490.63,Credit Card,8,Month-to-Month,No
CUST11462,Male,18,West,Basic,36,96.58,6805.15,Bank Transfer,5,Month-to-Month,Yes
CUST11463,Male,61,North,Basic,26,29.15,178.68,Credit Card,7,One Year,No
CUST11464,Male,22,East,Standard,53,71.39,7503.19,Credit Card,7,One Year,Yes
CUST11465,Female,20,East,Basic,17,43.16,5058.2,UPI,6,Month-to-Month,No
CUST11466,Female,18,East,Basic,25,38.12,2642.59,Debit Card,2,Month-to-Month,No
CUST11467,Female,21,East,Standard,2,101.03,2047.18,Debit Card,9,Month-to-Month,No
CUST11468,Female,57,West,Basic,5,33.5,171.14,Bank Transfer,0,Month-to-Month,No
CUST11469,Male,52,West,Basic,4,66.87,1960.22,Bank Transfer,4,Month-to-Month,Yes
CUST11470,Male,49,South,Standard,36,113.86,1188.05,Debit Card,9,Two Year,No
CUST11471,Female,59,South,Basic,6,38.58,4936.11,Debit Card,9,One Year,Yes
CUST11472,Male,51,East,Basic,21,117.8,1415.71,Credit Card,1,Month-to-Month,Yes
CUST11473,Female,60,North,Standard,26,119.43,4276.18,UPI,9,Two Year,Yes
CUST11474,Female,42,East,Standard,55,75.56,4761.92,Credit Card,1,Month-to-Month,No
CUST11475,Female,27,North,Premium,39,37.01,2454.53,Bank Transfer,6,One Year,Yes
CUST11476,Male,38,East,Standard,33,51.61,377.01,Debit Card,2,Month-to-Month,No
CUST11477,Female,63,South,Standard,14,62.45,394.31,Bank Transfer,7,One Year,No
CUST11478,Female,56,South,Standard,56,50.93,308.14,Credit Card,8,Month-to-Month,No
CUST11479,Female,44,North,Premium,21,48.06,5939.08,Bank Transfer,7,Month-to-Month,Yes
CUST11480,Male,44,East,Premium,46,117.22,2612.28,Bank Transfer,5,Month-to-Month,Yes
CUST11481,Male,19,North,Premium,16,35.34,6390.77,UPI,4,Month-to-Month,No
CUST11482,Female,58,South,Standard,16,93.33,3510.69,Bank Transfer,2,Month-to-Month,No
CUST11483,Male,65,East,Basic,29,20.04,3678.68,Credit Card,2,Month-to-Month,Yes
CUST11484,Male,30,East,Basic,8,79.62,4151.77,UPI,6,Month-to-Month,No
CUST11485,Male,26,North,Basic,3,111.59,5732.95,Bank Transfer,4,One Year,No
CUST11486,Male,69,West,Premium,19,48.79,2260.67,Credit Card,5,Month-to-Month,No
CUST11487,Male,53,North,Standard,66,38.55,1060.54,Debit Card,5,One Year,No
CUST11488,Male,39,South,Standard,22,85.17,4492.85,UPI,8,Month-to-Month,No
CUST11489,Male,59,South,Basic,46,91.26,2683.12,Bank Transfer,0,Two Year,No
CUST11490,Male,43,South,Premium,13,88.8,3595.68,Bank Transfer,7,Two Year,No
CUST11491,Male,29,South,Basic,33,51.93,5210.88,UPI,9,Month-to-Month,No
CUST11492,Male,34,South,Basic,5,45.22,4003.59,Credit Card,4,One Year,No
CUST11493,Female,31,West,Basic,27,115.59,5000.2,Bank Transfer,5,Month-to-Month,No
CUST11494,Female,31,East,Standard,24,112.33,4399.18,Credit Card,5,Two Year,No
CUST11495,Male,51,North,Standard,67,65.73,5944.39,UPI,0,Month-to-Month,Yes
CUST11496,Female,37,North,Premium,63,104.62,5676.9,Bank Transfer,2,Month-to-Month,Yes
CUST11497,Female,28,South,Basic,48,65.23,4320.1,Debit Card,5,Month-to-Month,No
CUST11498,Male,33,North,Standard,63,62.44,5463.33,Debit Card,8,Month-to-Month,No
CUST11499,Male,68,South,Standard,12,35.68,7001.12,Debit Card,5,Month-to-Month,No
CUST11500,Male,48,West,Basic,28,62.64,3514.94,UPI,5,One Year,No
CUST11501,Female,23,West,Premium,44,73.74,3360.83,Bank Transfer,0,Month-to-Month,No
CUST11502,Female,36,East,Standard,43,22.25,6137.54,UPI,8,Month-to-Month,Yes
CUST11503,Male,54,West,Standard,17,64.41,4702.18,Bank Transfer,3,Month-to-Month,No
CUST11504,Male,21,West,Premium,40,98.14,660.95,Debit Card,1,Month-to-Month,No
CUST11505,Male,64,East,Standard,49,88.0,7147.68,Debit Card,0,Month-to-Month,No
CUST11506,Female,21,North,Basic,57,83.52,343.19,Credit Card,2,One Year,No
CUST11507,Female,37,South,Standard,64,110.96,6012.33,UPI,2,Month-to-Month,No
CUST11508,Female,27,South,Basic,57,21.8,6094.47,UPI,4,Month-to-Month,No
CUST11509,Female,41,North,Basic,70,75.7,7629.58,Credit Card,0,Month-to-Month,No
CUST11510,Male,52,East,Basic,43,98.73,527.66,Debit Card,6,Month-to-Month,Yes
CUST11511,Male,43,North,Standard,23,74.13,4815.17,Debit Card,0,One Year,No
CUST11512,Male,54,West,Standard,27,52.39,3479.94,UPI,3,Month-to-Month,No
CUST11513,Male,55,East,Basic,58,33.63,2712.0,Bank Transfer,5,Month-to-Month,No
CUST11514,Female,38,East,Standard,37,108.76,813.52,Debit Card,0,Month-to-Month,No
CUST11515,Female,57,East,Premium,6,67.08,4544.97,Credit Card,6,Month-to-Month,No
CUST11516,Male,56,South,Basic,65,107.81,3884.42,Credit Card,9,Month-to-Month,No
CUST11517,Male,38,North,Basic,6,78.59,925.98,Credit Card,6,Month-to-Month,Yes
CUST11518,Female,27,East,Standard,50,87.42,4938.67,UPI,2,One Year,No
CUST11519,Male,55,East,Basic,22,100.43,5929.83,UPI,3,Month-to-Month,Yes
CUST11520,Female,63,East,Standard,25,85.92,6161.5,UPI,5,Month-to-Month,No
CUST11521,Male,21,North,Basic,51,59.81,7252.45,UPI,6,Month-to-Month,No
CUST11522,Male,62,South,Standard,48,71.36,3334.82,Credit Card,3,Month-to-Month,No
CUST11523,Male,37,West,Standard,70,100.3,7629.27,Credit Card,9,Month-to-Month,No
CUST11524,Male,34,South,Standard,65,57.37,6936.89,UPI,8,Two Year,Yes
CUST11525,Male,24,East,Premium,60,58.81,2442.36,UPI,8,Two Year,No
CUST11526,Male,21,South,Premium,46,29.57,1358.34,Credit Card,8,Month-to-Month,No
CUST11527,Male,46,South,Standard,36,111.46,3539.58,UPI,9,Month-to-Month,No
CUST11528,Female,31,West,Standard,58,29.1,3275.0,UPI,5,Month-to-Month,No
CUST11529,Female,20,North,Basic,38,84.82,4648.18,UPI,1,Month-to-Month,No
CUST11530,Female,41,North,Standard,11,61.32,4708.75,UPI,1,One Year,No
CUST11531,Female,54,South,Basic,12,60.56,6024.9,Debit Card,3,One Year,No
CUST11532,Female,33,South,Premium,42,87.96,4128.13,UPI,8,Two Year,No
CUST11533,Male,69,North,Basic,39,26.71,928.1,Credit Card,2,Month-to-Month,No
CUST11534,Male,21,North,Standard,71,79.37,6880.5,Credit Card,5,Month-to-Month,No
CUST11535,Female,41,West,Basic,11,97.2,2547.14,Credit Card,1,One Year,No
CUST11536,Male,51,East,Standard,36,102.82,7773.25,Credit Card,0,One Year,Yes
CUST11537,Female,47,South,Premium,52,37.05,1031.09,UPI,4,Two Year,No
CUST11538,Female,35,North,Basic,31,109.74,7670.18,Debit Card,7,Month-to-Month,No
CUST11539,Male,36,South,Premium,33,85.61,818.99,Bank Transfer,9,Month-to-Month,No
CUST11540,Male,48,South,Basic,13,108.19,1925.19,Bank Transfer,9,Month-to-Month,Yes
CUST11541,Male,36,North,Standard,18,68.53,467.98,Bank Transfer,1,Month-to-Month,No
CUST11542,Female,66,West,Premium,41,74.2,5670.39,Bank Transfer,9,Month-to-Month,Yes
CUST11543,Male,63,South,Basic,58,111.9,6817.36,Credit Card,8,One Year,No
CUST11544,Female,36,West,Premium,56,109.99,3529.16,UPI,7,Month-to-Month,No
